card_id,name,variant,set,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
xy3-60,Pancham,normal,Furious Fists,Common,5ban Graphics,Basic,674,Pokémon,2014/08/13,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy3-60,0.27,0.05999999865889549,0.25,1000.0,,1.51,,,,0.1364,0.022700000554323196,0.125,0.5684,0.0568000003695488,0.1137,0.216,0.5684,0.6138,0.7389,1.1367,2026-07-28
base5-68,Squirtle,unlimited,Team Rocket,Common,Atsuko Nishida,Basic,7,Pokémon,2000/04/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base5-68,4.13,0.75,2.5899999141693115,150.0,,,,,"{""1stEdition"": {""low"": 6.0, ""mid"": 13.9, ""high"": 39.99, ""market"": 13.74, ""directLow"": 12.77}}",2.3189,0.0568000003695488,2.1711,0.0,2.375699996948242,2.262,2.2734,0.5684,2.5348,2.0461,1.1367,2026-07-28
swsh3-66,Arctozolt,holofoil,Darkness Ablaze,Rare Holo,Hitoshi Ariga,Stage 1,881,Pokémon,2020/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh3-66,1.95,0.49000000953674316,2.140000104904175,33.3,,1.76,,,,4.399,0.6593000292778015,4.615,3.717,6.399600028991699,5.4562,4.5695,3.9216,4.2399,3.0918,1.1367,2026-07-28
xyp-XY64,Rayquaza,holofoil,XY Black Star Promos,Promo,Mitsuhiro Arita,Basic,384,Pokémon,2013/10/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xyp-XY64,45.55,18.309999465942383,35.5,379.4,,,,,,10.2871,3.398699998855591,13.7654,0.0,11.082799911499023,11.8899,16.8573,5.1151,6.7406,5.0128,1.1367,2026-07-28
gym1-74,Brock's Zubat,unlimited,Gym Heroes,Common,Atsuko Nishida,Basic,41,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-74,1.05,0.44999998807907104,0.800000011920929,15.64,,,,,"{""1stEdition"": {""low"": 1.5, ""mid"": 3.4, ""high"": 38.1, ""market"": 3.77, ""directLow"": null}}",1.364,0.0908999964594841,1.3186,0.0,0.7275000214576721,1.2617,1.2617,2.2734,2.2734,2.2734,1.1367,2026-07-28
hgss1-79,Sandshrew,normal,HeartGold & SoulSilver,Common,Yukiko Baba,Basic,27,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-79,0.76,0.10000000149011612,0.550000011920929,19.54,,27.26,,,,0.216,0.022700000554323196,0.3069,1.1367,0.1137000024318695,0.3296,0.2273,1.1367,1.239,1.4777,1.1367,2026-07-28
sm11-68,Thundurus,normal,Unified Minds,Uncommon,Anesaki Dynamic,Basic,642,Pokémon,2019/08/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm11-68,0.15,0.019999999552965164,0.20000000298023224,1.65,,0.43,,,,0.2046,0.022700000554323196,0.1591,0.2273,0.022700000554323196,0.1023,0.1819,0.5684,0.3183,0.4319,1.1367,2026-07-28
ecard2-47,Flaaffy,normal,Aquapolis,Uncommon,Shin-ichi Yoshida,Stage 1,180,Pokémon,2003/01/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ecard2-47,13.97,16.989999771118164,208.1300048828125,219.9,,24.99,,,,2.4325,0.2273000031709671,3.4556,3.9557,5.672100067138672,3.7397,3.1032,3.7397,8.6389,5.9449,1.1367,2026-07-28
swsh4-70,Dusclops,normal,Vivid Voltage,Uncommon,Kazuma Koda,Stage 1,356,Pokémon,2020/11/13,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh4-70,0.1,0.009999999776482582,0.17000000178813934,2.99,,0.24,,,,0.0341,0.022700000554323196,0.0455,0.216,0.045499999076128006,0.0455,0.0455,0.1137,0.2728,0.2387,1.1367,2026-07-28
xy2-82,Furret,normal,Flashfire,Rare,Kagemaru Himeno,Stage 1,162,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-82,1.23,0.38999998569488525,0.9599999785423279,75.0,,2.22,,,,1.0685,0.0568000003695488,1.0912,2.9668,1.0799000263214111,1.1026,0.898,2.2166,2.1711,1.4322,1.1367,2026-07-28
base5-69,Voltorb,unlimited,Team Rocket,Common,Ken Sugimori,Basic,100,Pokémon,2000/04/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base5-69,0.68,0.2199999988079071,0.5199999809265137,9999.0,,,,,"{""1stEdition"": {""low"": 0.5, ""mid"": 1.9, ""high"": 19.99, ""market"": 1.93, ""directLow"": null}}",0.7389,0.022700000554323196,2.5689,0.0,15.595499992370605,2.7963,1.1708,0.2614,0.3069,0.3069,1.1367,2026-07-28
ex8-72,Shroomish,normal,Deoxys,Common,Kanako Eo,Basic,285,Pokémon,2005/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex8-72,1.66,1.0,1.7400000095367432,19.98,,30.07,,,,0.3751,0.022700000554323196,0.7389,18.46,3.398699998855591,0.8298,0.4774,5.6835,12.2309,8.0706,1.1367,2026-07-28
bw10-78,Caitlin,normal,Plasma Blast,Uncommon,Yusuke Ohmura,Supporter,,Trainer,2013/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw10-78,0.3,0.10000000149011612,0.30000001192092896,17.58,,0.58,,,,0.1364,0.022700000554323196,0.0341,1.5914,0.1023000031709671,0.1137,0.2501,1.5345,1.114,1.0003,1.1367,2026-07-28
xy10-70,Cottonee,normal,Fates Collide,Common,MAHOU,Basic,546,Pokémon,2016/05/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy10-70,0.25,0.009999999776482582,0.23999999463558197,19.98,,0.48,,,,0.1137,0.022700000554323196,0.1364,0.5684,0.2842000126838684,0.1137,0.0909,0.8525,0.4433,0.3637,1.1367,2026-07-28
bw2-65,Liepard,normal,Emerging Powers,Rare,Akira Komayama,Stage 1,510,Pokémon,2011/08/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw2-65,1.63,0.75,1.440000057220459,19.98,,1.97,,,,1.0003,0.0908999964594841,0.8525,0.8525,0.5684000253677368,0.8298,0.8184,1.1367,1.0117,1.4095,1.1367,2026-07-28
ex14-69,Whismur,normal,Crystal Guardians,Common,Atsuko Nishida,Basic,293,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-69,0.38,0.10000000149011612,0.3400000035762787,19.98,,7.04,,,,0.2501,0.022700000554323196,0.2842,2.7281,0.0568000003695488,0.1364,0.2273,4.49,3.1941,2.8759,1.1367,2026-07-28
base6-68,Bulbasaur,normal,Legendary Collection,Common,Mitsuhiro Arita,Basic,1,Pokémon,2002/05/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base6-68,6.18,1.6799999475479126,3.1600000858306885,39.24,,500.0,,,,6.4906,0.2842000126838684,2.7622,0.0,2.6143999099731445,2.3984,3.8534,169.3569,108.1797,106.5997,1.1367,2026-07-28
xy5-76,Rhyperior,normal,Primal Clash,Rare,Kouki Saitou,Stage 2,464,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-76,0.39,0.17000000178813934,0.38999998569488525,1.74,,0.87,,,,0.5115,0.0568000003695488,0.2387,0.0,0.2273000031709671,0.4092,0.4774,2.262,1.796,2.5007,1.1367,2026-07-28
bw5-67,Scraggy,normal,Dark Explorers,Common,Kagemaru Himeno,Basic,559,Pokémon,2012/05/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw5-67,0.33,0.15000000596046448,0.3100000023841858,19.98,,0.45,,,,0.1478,0.022700000554323196,0.1478,0.0,0.045499999076128006,0.1591,0.125,0.557,1.9779,1.2276,1.1367,2026-07-28
sm1-70,Boldore,normal,Sun & Moon,Uncommon,Shigenori Negishi,Stage 1,525,Pokémon,2017/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm1-70,0.05,0.019999999552965164,0.20000000298023224,1000.0,,0.28,,,,0.0682,0.022700000554323196,0.0682,0.2728,0.0681999996304512,0.0682,0.0682,0.0568,0.2614,0.2501,1.1367,2026-07-28
ex3-74,Spoink,normal,Dragon,Common,Midori Harada,Basic,325,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-74,1.06,1.059999942779541,1.809999942779541,19.98,,10.86,,,,0.2728,0.022700000554323196,0.4547,1.4095,0.6251999735832214,0.7161,0.6138,10.2303,2.3871,3.251,1.1367,2026-07-28
swsh3-67,Jigglypuff,normal,Darkness Ablaze,Common,Motofumi Fujiwara,Basic,39,Pokémon,2020/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh3-67,0.22,0.019999999552965164,0.2199999988079071,25.23,,0.41,,,,0.0796,0.022700000554323196,0.0568,0.3524,0.0568000003695488,0.0796,0.0796,0.1137,0.341,0.3183,1.1367,2026-07-28
pl3-69,Metang,normal,Supreme Victors,Uncommon,Kyoko Umemoto,Stage 1,375,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-69,0.53,0.25,0.4399999976158142,19.98,,1.32,,,,0.2501,0.022700000554323196,0.1705,1.1253,0.125,0.1819,0.2955,1.0912,1.7619,1.364,1.1367,2026-07-28
ex4-75,Team Aqua Ball,normal,Team Magma vs Team Aqua,Uncommon,Ryo Ueda,Item,,Trainer,2004/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex4-75,1.09,0.4099999964237213,1.0499999523162842,19.98,,7.96,,,,0.5684,0.0568000003695488,0.682,1.2504,0.1137000024318695,0.466,0.7389,1.6823,1.3072,2.6258,1.1367,2026-07-28
col1-74,Totodile,normal,Call of Legends,Common,Ken Sugimori,Basic,158,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-74,0.78,0.25,0.6800000071525574,2.5,,31.75,,,,0.4319,0.022700000554323196,0.466,0.0,0.8525000214576721,0.466,0.4774,22.1656,10.5372,7.5363,1.1367,2026-07-28
ex13-73,Oddish δ,normal,Holon Phantoms,Common,Atsuko Nishida,Basic,43,Pokémon,2006/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex13-73,1.54,0.7200000286102295,1.309999942779541,19.98,,36.66,,,,0.5456,0.022700000554323196,0.7389,7.9455,0.5342000126838684,1.023,0.5684,7.9455,11.1965,8.7412,1.1367,2026-07-28
ex15-62,Seel δ,normal,Dragon Frontiers,Common,Hajime Kusajima,Basic,86,Pokémon,2006/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex15-62,0.78,0.25,0.6600000262260437,19.98,,18.63,,,,0.3296,0.022700000554323196,0.341,4.8651,0.3865000009536743,0.3524,0.3524,4.49,5.3084,4.2513,1.1367,2026-07-28
dp6-71,Starmie,normal,Legends Awakened,Uncommon,Kouki Saitou,Stage 1,121,Pokémon,2008/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp6-71,1.5,0.550000011920929,1.4800000190734863,19.98,,6.29,,,,0.8753,0.022700000554323196,0.8525,1.3186,0.0568000003695488,0.5797,0.6366,1.1253,1.4777,1.1935,1.1367,2026-07-28
gym2-76,Giovanni's Nidoran ♂,unlimited,Gym Challenge,Common,Ken Sugimori,Basic,32,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-76,1.32,0.44999998807907104,1.0499999523162842,18.8,,,,,"{""1stEdition"": {""low"": 3.25, ""mid"": 4.15, ""high"": 50.5, ""market"": 3.85, ""directLow"": 4.98}}",1.239,0.2842000126838684,0.8639,0.0,1.3071999549865723,1.3754,1.364,0.0,0.0,0.0,1.1367,2026-07-28
xy9-65,Trevenant,normal,BREAKpoint,Rare,Midori Harada,Stage 1,709,Pokémon,2016/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy9-65,0.25,0.05000000074505806,0.2800000011920929,2.99,,0.46,,,,0.2273,0.022700000554323196,0.216,0.8184,0.4546999931335449,0.2842,0.2501,1.1367,0.7957,0.7389,1.1367,2026-07-28
swsh2-69,Toxtricity,normal,Rebel Clash,Rare,TOKIYA,Stage 1,849,Pokémon,2020/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh2-69,0.42,0.10999999940395355,0.4099999964237213,2.0,,0.69,,,,0.3069,0.022700000554323196,0.3524,0.7502,0.2273000031709671,0.3069,0.3183,0.2842,0.8525,0.7502,1.1367,2026-07-28
xy1-74,Inkay,normal,XY,Uncommon,5ban Graphics,Basic,686,Pokémon,2014/02/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy1-74,0.33,0.10000000149011612,0.33000001311302185,18.26,,0.98,,,,0.1705,0.022700000554323196,0.1705,0.4547,0.1137000024318695,0.1591,0.2046,0.5684,0.6366,0.6366,1.1367,2026-07-28
ex2-66,Lotad,normal,Sandstorm,Common,Tomokazu Komiya,Basic,270,Pokémon,2003/09/18,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex2-66,2.4,0.5,1.6699999570846558,96.95,,10.11,,,,0.7502,0.022700000554323196,0.5911,4.3422,0.6819999814033508,0.9094,0.7616,4.5468,5.0015,2.9668,1.1367,2026-07-28
hgss1-80,Sentret,normal,HeartGold & SoulSilver,Common,MAHOU,Basic,161,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-80,0.48,0.23000000417232513,0.47999998927116394,19.98,,2.8,,,,0.3296,0.022700000554323196,0.2614,2.5689,0.2727999985218048,0.1819,0.2501,2.0461,2.3984,2.5007,1.1367,2026-07-28
sm75-70,Zinnia,holofoil,Dragon Majesty,Rare Ultra,Hideki Ishikawa,Supporter,,Trainer,2018/09/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm75-70,60.46,53.63999938964844,66.30000305175781,530.0,,,,,,56.9146,17.050500869750977,58.199,0.0,31.827600479125977,64.4623,68.9977,36.3744,24.9278,23.9162,1.1367,2026-07-28
xy12-69,Doduo,normal,Evolutions,Common,Mitsuhiro Arita,Basic,84,Pokémon,2016/11/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy12-69,0.14,0.029999999329447746,0.20000000298023224,5.95,,0.34,,,,0.0909,0.022700000554323196,0.0796,0.557,0.0681999996304512,0.0568,0.0909,0.3751,0.6593,0.5115,1.1367,2026-07-28
hgss2-74,Energy Returner,normal,HS—Unleashed,Uncommon,Wataru Kawahara,Item,,Trainer,2010/05/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss2-74,0.33,0.09000000357627869,0.30000001192092896,19.98,,1.0,,,,0.1932,0.022700000554323196,0.1705,0.9548,0.1137000024318695,0.1705,0.1478,0.4433,0.6934,0.6934,1.1367,2026-07-28
swsh1-74,Yamper,normal,Sword & Shield,Common,Saya Tsuruta,Basic,835,Pokémon,2020/02/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh1-74,0.18,0.009999999776482582,0.20000000298023224,18.8,,0.29,,,,0.0568,0.022700000554323196,0.0568,0.3296,0.022700000554323196,0.0455,0.0568,0.898,0.3069,0.3637,1.1367,2026-07-28
xy8-68,Ralts,normal,BREAKthrough,Common,MAHOU,Basic,280,Pokémon,2015/11/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy8-68,0.29,0.10000000149011612,0.3100000023841858,19.98,,1.03,,,,0.2273,0.022700000554323196,0.2387,1.1594,0.0681999996304512,0.4888,0.1819,1.0799,1.0799,1.1026,1.1367,2026-07-28
ex5-66,Meditite,normal,Hidden Legends,Common,Atsuko Nishida,Basic,307,Pokémon,2004/06/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex5-66,0.47,0.15000000596046448,0.46000000834465027,20.46,,17.96,,,,0.2728,0.0340999998152256,0.2273,2.3984,0.1704999953508377,0.1932,0.2273,4.2399,3.0236,3.3305,1.1367,2026-07-28
hgss3-72,Defender,normal,HS—Undaunted,Uncommon,Ryo Ueda,Item,,Trainer,2010/08/18,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss3-72,0.24,0.10000000149011612,0.30000001192092896,2.23,,0.56,,,,0.2387,0.022700000554323196,0.216,0.7843,0.0908999964594841,0.4774,0.3296,1.705,1.2049,1.0458,1.1367,2026-07-28
smp-SM65,Alolan Raichu,holofoil,SM Black Star Promos,Promo,5ban Graphics,Stage 1,26,Pokémon,2017/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/smp-SM65,7.49,5.650000095367432,9.0,47.4,,,,,,3.2623,0.2842000126838684,3.3874,0.0,1.6936999559402466,2.6258,2.6712,1.1253,1.8756,1.7619,1.1367,2026-07-28
gym1-75,Erika's Bellsprout,unlimited,Gym Heroes,Common,Atsuko Nishida,Basic,69,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-75,1.16,0.3799999952316284,0.9900000095367432,17.64,,,,,"{""1stEdition"": {""low"": 1.8, ""mid"": 2.78, ""high"": 31.39, ""market"": 2.75, ""directLow"": 4.98}}",1.4891,0.1137000024318695,1.796,0.0,2.182499885559082,1.4663,1.9097,2.2734,2.2734,2.2734,1.1367,2026-07-28
ecard2-48,Furret,normal,Aquapolis,Uncommon,Atsuko Nishida,Stage 1,162,Pokémon,2003/01/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ecard2-48,41.3,39.97999954223633,47.9900016784668,409.9,,173.32,,,,8.6503,0.5684000253677368,6.3314,21.5973,6.820199966430664,5.8199,9.0709,4.4331,18.1531,11.0828,1.1367,2026-07-28
dp1-75,Cherubi,normal,Diamond & Pearl,Common,Ken Sugimori,Basic,420,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-75,0.43,0.10000000149011612,0.4300000071525574,18.54,,0.98,,,,0.1705,0.022700000554323196,0.1364,2.5121,0.1137000024318695,0.125,0.1591,0.6252,1.7733,1.1822,1.1367,2026-07-28
base4-72,Doduo,normal,Base Set 2,Common,Mitsuhiro Arita,Basic,84,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-72,0.6,0.10000000149011612,0.5,50.0,,,,,,0.3637,0.022700000554323196,0.4206,0.0,0.6819999814033508,0.4092,0.3751,0.1137,0.1137,0.1137,1.1367,2026-07-28
sm12-74,Togedemaru,normal,Cosmic Eclipse,Common,Misa Tsutsui,Basic,777,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-74,0.17,0.03999999910593033,0.20000000298023224,18.48,,0.34,,,,0.1023,0.022700000554323196,0.0909,0.2614,0.022700000554323196,0.0682,0.0909,0.557,0.2955,0.3183,1.1367,2026-07-28
ex11-71,Holon's Voltorb,normal,Delta Species,Common,Takao Unno,Basic,100,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-71,0.58,0.28999999165534973,0.5799999833106995,19.98,,19.23,,,,0.2614,0.022700000554323196,0.341,7.1726,0.045499999076128006,0.3751,0.2728,9.0936,7.4113,7.2294,1.1367,2026-07-28
xy7-75,Hex Maniac,normal,Ancient Origins,Uncommon,Yusuke Ohmura,Supporter,,Trainer,2015/08/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy7-75,3.05,1.75,3.0799999237060547,34.99,,4.47,,,,2.3757,0.022700000554323196,2.6371,3.8193,1.8528000116348267,2.819,2.1711,3.3987,3.3419,2.7508,1.1367,2026-07-28
xy11-76,Marill,normal,Steam Siege,Common,Shibuzoh.,Basic,183,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-76,0.34,0.10999999940395355,0.3700000047683716,19.9,,1.26,,,,0.1478,0.022700000554323196,0.2046,0.6252,0.3068999946117401,0.1932,0.1478,0.3865,0.5229,0.5001,1.1367,2026-07-28
sm6-68,Tyrunt,normal,Forbidden Light,Uncommon,SATOSHI NAKAI,Stage 1,696,Pokémon,2018/05/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm6-68,2.83,1.4500000476837158,3.0,96.95,,11.91,,,,11.1965,0.1023000031709671,12.14,1.1367,11.355600357055664,11.6625,9.7529,22.734,9.5369,5.854,1.1367,2026-07-28
dp4-67,Feebas,normal,Great Encounters,Common,Ken Sugimori,Basic,349,Pokémon,2008/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp4-67,0.41,0.15000000596046448,0.4099999964237213,19.98,,4.35,,,,0.2501,0.022700000554323196,0.341,0.0,0.1363999992609024,0.3069,0.2387,0.3296,1.3072,0.9776,1.1367,2026-07-28
base1-75,Lass,normal,Base,Rare,Ken Sugimori,,,Trainer,1999/01/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base1-75,3.86,1.0,2.200000047683716,31.07,,,,,,10.6168,6.240499973297119,10.6736,0.0,11.310199737548828,8.7071,16.9027,0.0,0.0,0.0,1.1367,2026-07-28
sm10-64,Zubat,normal,Unbroken Bonds,Common,Sekio,Basic,41,Pokémon,2019/05/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm10-64,0.22,0.03999999910593033,0.2199999988079071,19.98,,0.36,,,,0.0909,0.022700000554323196,0.0568,0.3296,0.07959999889135361,0.0909,0.0909,0.5684,0.2728,0.341,1.1367,2026-07-28
bwp-BW62,Black Kyurem-EX,holofoil,BW Black Star Promos,Promo,Eske Yoshinob,Basic|EX,646,Pokémon,2011/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bwp-BW62,7.77,2.450000047683716,4.840000152587891,14.99,,,,,,4.399,0.6819999814033508,4.74,0.0,4.546800136566162,4.4559,5.2061,3.2964,3.2282,3.1373,1.1367,2026-07-28
sm2-68,Gliscor,normal,Guardians Rising,Uncommon,Yoshinobu Saito,Stage 1,472,Pokémon,2017/05/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm2-68,0.12,0.019999999552965164,0.20000000298023224,19.98,,0.31,,,,0.0568,0.022700000554323196,0.0568,0.2728,0.0568000003695488,0.0568,0.0796,0.2273,0.2728,0.2728,1.1367,2026-07-28
base2-64,Poké Ball,unlimited,Jungle,Common,Keiji Kinebuchi,,,Trainer,1999/06/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base2-64,0.33,0.07000000029802322,0.3199999928474426,29219.8,,,,,"{""1stEdition"": {""low"": 0.5, ""mid"": 2.5, ""high"": 54.6, ""market"": 4.24, ""directLow"": 1.12}}",0.5001,0.022700000554323196,0.557,0.0,0.7389000058174133,0.5456,0.5001,0.341,0.341,0.341,1.1367,2026-07-28
neo1-67,Natu,unlimited,Neo Genesis,Common,Ken Sugimori,Basic,177,Pokémon,2000/12/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/neo1-67,0.84,0.3799999952316284,0.7400000095367432,20.46,,,,,"{""1stEdition"": {""low"": 0.99, ""mid"": 1.92, ""high"": 29.2, ""market"": 1.96, ""directLow"": null}}",0.5115,0.022700000554323196,0.5229,0.0,0.3637000024318695,0.3069,0.5001,0.0227,0.0227,0.0227,1.1367,2026-07-28
bw7-75,Gothita,normal,Boundaries Crossed,Common,Ken Sugimori,Basic,574,Pokémon,2012/11/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw7-75,0.34,0.1899999976158142,0.4099999964237213,19.98,,1.76,,,,0.2501,0.022700000554323196,0.3524,1.1253,0.6819999814033508,0.4206,0.2501,1.1253,0.8071,0.7616,1.1367,2026-07-28
ex1-63,Poochyena,normal,Ruby & Sapphire,Common,Ken Sugimori,Basic,261,Pokémon,2003/07/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex1-63,0.7,0.25,0.699999988079071,20.79,,10.0,,,,0.3637,0.022700000554323196,0.7843,2.8304,1.3868000507354736,0.5911,0.5001,0.682,3.0009,2.3871,1.1367,2026-07-28
sm5-73,Sneasel,normal,Ultra Prism,Common,Masakazu Fukuda,Basic,215,Pokémon,2018/02/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm5-73,0.08,0.009999999776482582,0.25,19.42,,0.94,,,,0.0796,0.022700000554323196,0.0909,0.3637,0.1704999953508377,0.0909,0.0909,0.1137,0.341,0.3637,1.1367,2026-07-28
g1-61,Energy Switch,normal,Generations,Uncommon,5ban Graphics,Item,,Trainer,2016/02/22,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/g1-61,0.23,0.09000000357627869,0.25,19.98,,0.43,,,,0.2728,0.022700000554323196,0.0227,1.6823,0.0908999964594841,0.2501,0.3637,1.1367,1.8528,1.6937,1.1367,2026-07-28
bw1-71,Zoroark,holofoil,Black & White,Rare Holo,Naoki Saito,Stage 1,571,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-71,4.78,2.7699999809265137,4.760000228881836,53.72,,8.16,,,,3.9671,0.1137000024318695,3.7625,5.6721,3.410099983215332,2.7622,2.9782,1.6937,4.0467,3.7852,1.1367,2026-07-28
xy3-61,Tyrunt,normal,Furious Fists,Uncommon,5ban Graphics,Restored,696,Pokémon,2014/08/13,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy3-61,3.77,0.6899999976158142,2.880000114440918,40.1,,7.97,,,,4.274,0.1704999953508377,7.309,14.4475,4.1149001121521,5.297,4.2967,3.4101,11.5489,6.1041,1.1367,2026-07-28
dp2-67,Unown [T],normal,Mysterious Treasures,Uncommon,Kazuyuki Kano,Basic,201,Pokémon,2007/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp2-67,1.15,0.5,1.1200000047683716,96.8,,4.58,,,,0.4433,0.022700000554323196,0.4319,1.6937,0.2273000031709671,0.4206,0.3978,1.705,1.6141,1.8756,1.1367,2026-07-28
xy4-67,Florges-EX,holofoil,Phantom Forces,Rare Holo EX,Eske Yoshinob,Basic|EX,671,Pokémon,2014/11/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy4-67,5.79,4.25,5.710000038146973,54.54,,,,,,5.4789,1.1367000341415405,5.3993,0.0,7.945499897003174,5.3311,5.1947,1.5914,3.8648,3.1714,1.1367,2026-07-28
