card_id,name,set,rarity,release_date,source,variant,price,avg1,avg7,avg30,date
swsh4-53,Blitzle,Vivid Voltage,Common,2020/11/13,tcgplayer,reverseHolofoil,0.28,,,,2026-07-28
swsh4-53,Blitzle,Vivid Voltage,Common,2020/11/13,cardmarket,normal,0.05,0.1,0.06,0.04,2026-07-28
base3-59,Energy Search,Fossil,Common,1999/10/10,tcgplayer,1stEdition,1.04,,,,2026-07-28
base3-59,Energy Search,Fossil,Common,1999/10/10,tcgplayer,unlimited,0.28,,,,2026-07-28
base3-59,Energy Search,Fossil,Common,1999/10/10,cardmarket,normal,0.57,0.46,0.48,0.44,2026-07-28
swsh35-60,Pokémon Center Lady,Champion's Path,Uncommon,2020/09/25,tcgplayer,normal,0.18,,,,2026-07-28
swsh35-60,Pokémon Center Lady,Champion's Path,Uncommon,2020/09/25,tcgplayer,reverseHolofoil,0.19,,,,2026-07-28
swsh35-60,Pokémon Center Lady,Champion's Path,Uncommon,2020/09/25,cardmarket,normal,0.07,0.02,0.09,0.07,2026-07-28
bw7-59,Spoink,Boundaries Crossed,Common,2012/11/07,tcgplayer,normal,0.29,,,,2026-07-28
bw7-59,Spoink,Boundaries Crossed,Common,2012/11/07,tcgplayer,reverseHolofoil,0.7,,,,2026-07-28
bw7-59,Spoink,Boundaries Crossed,Common,2012/11/07,cardmarket,normal,0.17,0.12,0.16,0.14,2026-07-28
g1-43,Geodude,Generations,Common,2016/02/22,tcgplayer,normal,0.2,,,,2026-07-28
g1-43,Geodude,Generations,Common,2016/02/22,tcgplayer,reverseHolofoil,0.86,,,,2026-07-28
g1-43,Geodude,Generations,Common,2016/02/22,cardmarket,normal,0.1,0.15,0.11,0.12,2026-07-28
ex14-54,Krabby,Crystal Guardians,Common,2006/08/01,tcgplayer,normal,0.85,,,,2026-07-28
ex14-54,Krabby,Crystal Guardians,Common,2006/08/01,tcgplayer,reverseHolofoil,18.84,,,,2026-07-28
ex14-54,Krabby,Crystal Guardians,Common,2006/08/01,cardmarket,normal,0.49,0.35,0.57,0.46,2026-07-28
xy7-58,Goomy,Ancient Origins,Common,2015/08/12,tcgplayer,normal,0.19,,,,2026-07-28
xy7-58,Goomy,Ancient Origins,Common,2015/08/12,tcgplayer,reverseHolofoil,0.52,,,,2026-07-28
xy7-58,Goomy,Ancient Origins,Common,2015/08/12,cardmarket,normal,0.12,0.02,0.13,0.1,2026-07-28
sm11-52,Pyukumuku,Unified Minds,Uncommon,2019/08/02,tcgplayer,normal,0.26,,,,2026-07-28
sm11-52,Pyukumuku,Unified Minds,Uncommon,2019/08/02,tcgplayer,reverseHolofoil,0.69,,,,2026-07-28
sm11-52,Pyukumuku,Unified Minds,Uncommon,2019/08/02,cardmarket,normal,0.16,0.08,0.15,0.13,2026-07-28
sm75-55,Kangaskhan,Dragon Majesty,Common,2018/09/07,tcgplayer,normal,0.27,,,,2026-07-28
sm75-55,Kangaskhan,Dragon Majesty,Common,2018/09/07,tcgplayer,reverseHolofoil,0.95,,,,2026-07-28
sm75-55,Kangaskhan,Dragon Majesty,Common,2018/09/07,cardmarket,normal,0.24,0.13,0.17,0.17,2026-07-28
xy9-49,Zebstrika,BREAKpoint,Rare,2016/02/03,tcgplayer,normal,0.25,,,,2026-07-28
xy9-49,Zebstrika,BREAKpoint,Rare,2016/02/03,tcgplayer,reverseHolofoil,0.42,,,,2026-07-28
xy9-49,Zebstrika,BREAKpoint,Rare,2016/02/03,cardmarket,normal,0.16,0.05,0.13,0.17,2026-07-28
xy12-52,Mewtwo-EX,Evolutions,Rare Holo EX,2016/11/02,tcgplayer,holofoil,8.56,,,,2026-07-28
xy12-52,Mewtwo-EX,Evolutions,Rare Holo EX,2016/11/02,cardmarket,normal,7.23,5.73,5.84,7.55,2026-07-28
dp3-60,Quagsire,Secret Wonders,Uncommon,2007/11/01,tcgplayer,normal,2.64,,,,2026-07-28
dp3-60,Quagsire,Secret Wonders,Uncommon,2007/11/01,tcgplayer,reverseHolofoil,12.39,,,,2026-07-28
dp3-60,Quagsire,Secret Wonders,Uncommon,2007/11/01,cardmarket,normal,0.49,0.55,0.62,0.52,2026-07-28
base6-52,Magikarp,Legendary Collection,Uncommon,2002/05/24,tcgplayer,normal,7.5,,,,2026-07-28
base6-52,Magikarp,Legendary Collection,Uncommon,2002/05/24,tcgplayer,reverseHolofoil,699.99,,,,2026-07-28
base6-52,Magikarp,Legendary Collection,Uncommon,2002/05/24,cardmarket,normal,2.57,3.68,3.02,2.41,2026-07-28
sm3-54,Croagunk,Burning Shadows,Common,2017/08/05,tcgplayer,normal,0.17,,,,2026-07-28
sm3-54,Croagunk,Burning Shadows,Common,2017/08/05,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm3-54,Croagunk,Burning Shadows,Common,2017/08/05,cardmarket,normal,0.04,0.02,0.04,0.05,2026-07-28
ex16-50,Duskull,Power Keepers,Common,2007/02/02,tcgplayer,normal,0.41,,,,2026-07-28
ex16-50,Duskull,Power Keepers,Common,2007/02/02,tcgplayer,reverseHolofoil,17.25,,,,2026-07-28
ex16-50,Duskull,Power Keepers,Common,2007/02/02,cardmarket,normal,0.37,0.02,0.29,0.16,2026-07-28
ex7-56,Grimer,Team Rocket Returns,Common,2004/11/01,tcgplayer,normal,2.79,,,,2026-07-28
ex7-56,Grimer,Team Rocket Returns,Common,2004/11/01,tcgplayer,reverseHolofoil,54.73,,,,2026-07-28
ex7-56,Grimer,Team Rocket Returns,Common,2004/11/01,cardmarket,normal,1.13,1.23,1.12,0.82,2026-07-28
pl1-58,Octillery,Platinum,Uncommon,2009/02/11,tcgplayer,normal,0.43,,,,2026-07-28
pl1-58,Octillery,Platinum,Uncommon,2009/02/11,tcgplayer,reverseHolofoil,1.68,,,,2026-07-28
pl1-58,Octillery,Platinum,Uncommon,2009/02/11,cardmarket,normal,0.28,0.3,0.26,0.26,2026-07-28
base1-59,Poliwag,Base,Common,1999/01/09,tcgplayer,normal,0.74,,,,2026-07-28
base1-59,Poliwag,Base,Common,1999/01/09,cardmarket,normal,9.99,3.75,16.15,12.49,2026-07-28
swsh3-52,Toxapex,Darkness Ablaze,Uncommon,2020/08/14,tcgplayer,normal,0.06,,,,2026-07-28
swsh3-52,Toxapex,Darkness Ablaze,Uncommon,2020/08/14,tcgplayer,reverseHolofoil,0.2,,,,2026-07-28
swsh3-52,Toxapex,Darkness Ablaze,Uncommon,2020/08/14,cardmarket,normal,0.09,0.04,0.09,0.09,2026-07-28
xy11-61,Weavile,Steam Siege,Rare,2016/08/03,tcgplayer,normal,0.38,,,,2026-07-28
xy11-61,Weavile,Steam Siege,Rare,2016/08/03,tcgplayer,reverseHolofoil,0.66,,,,2026-07-28
xy11-61,Weavile,Steam Siege,Rare,2016/08/03,cardmarket,normal,0.37,0.19,0.39,0.41,2026-07-28
dp7-50,Shelgon,Stormfront,Uncommon,2008/11/01,tcgplayer,normal,2.04,,,,2026-07-28
dp7-50,Shelgon,Stormfront,Uncommon,2008/11/01,tcgplayer,reverseHolofoil,7.19,,,,2026-07-28
dp7-50,Shelgon,Stormfront,Uncommon,2008/11/01,cardmarket,normal,1.21,7.0,0.93,0.53,2026-07-28
ex11-57,Bagon δ,Delta Species,Common,2005/10/31,tcgplayer,normal,0.56,,,,2026-07-28
ex11-57,Bagon δ,Delta Species,Common,2005/10/31,tcgplayer,reverseHolofoil,16.5,,,,2026-07-28
ex11-57,Bagon δ,Delta Species,Common,2005/10/31,cardmarket,normal,0.27,0.25,0.31,0.31,2026-07-28
pl4-59,Charmander,Arceus,Common,2009/11/04,tcgplayer,normal,3.08,,,,2026-07-28
pl4-59,Charmander,Arceus,Common,2009/11/04,tcgplayer,reverseHolofoil,80.59,,,,2026-07-28
pl4-59,Charmander,Arceus,Common,2009/11/04,cardmarket,normal,0.7,1.1,0.69,0.5,2026-07-28
col1-58,Hitmonlee,Call of Legends,Common,2011/02/09,tcgplayer,normal,0.48,,,,2026-07-28
col1-58,Hitmonlee,Call of Legends,Common,2011/02/09,tcgplayer,reverseHolofoil,6.91,,,,2026-07-28
col1-58,Hitmonlee,Call of Legends,Common,2011/02/09,cardmarket,normal,0.2,0.05,0.22,0.3,2026-07-28
hgss4-56,Aron,HS—Triumphant,Common,2010/11/03,tcgplayer,normal,0.59,,,,2026-07-28
hgss4-56,Aron,HS—Triumphant,Common,2010/11/03,tcgplayer,reverseHolofoil,14.89,,,,2026-07-28
hgss4-56,Aron,HS—Triumphant,Common,2010/11/03,cardmarket,normal,0.37,0.39,0.36,0.32,2026-07-28
bw2-50,Roggenrola,Emerging Powers,Common,2011/08/31,tcgplayer,normal,0.25,,,,2026-07-28
bw2-50,Roggenrola,Emerging Powers,Common,2011/08/31,tcgplayer,reverseHolofoil,1.71,,,,2026-07-28
bw2-50,Roggenrola,Emerging Powers,Common,2011/08/31,cardmarket,normal,0.1,0.05,0.09,0.1,2026-07-28
neo1-51,Togepi,Neo Genesis,Uncommon,2000/12/16,tcgplayer,1stEdition,32.8,,,,2026-07-28
neo1-51,Togepi,Neo Genesis,Uncommon,2000/12/16,tcgplayer,unlimited,8.4,,,,2026-07-28
neo1-51,Togepi,Neo Genesis,Uncommon,2000/12/16,cardmarket,normal,4.06,1.95,5.17,4.17,2026-07-28
sm2-54,Gothitelle,Guardians Rising,Rare,2017/05/05,tcgplayer,normal,0.3,,,,2026-07-28
sm2-54,Gothitelle,Guardians Rising,Rare,2017/05/05,tcgplayer,reverseHolofoil,0.46,,,,2026-07-28
sm2-54,Gothitelle,Guardians Rising,Rare,2017/05/05,cardmarket,normal,0.18,0.02,0.16,0.2,2026-07-28
sm8-54,Slowpoke,Lost Thunder,Common,2018/11/02,tcgplayer,reverseHolofoil,21.59,,,,2026-07-28
sm8-54,Slowpoke,Lost Thunder,Common,2018/11/02,tcgplayer,normal,4.01,,,,2026-07-28
sm8-54,Slowpoke,Lost Thunder,Common,2018/11/02,cardmarket,normal,0.45,0.22,0.23,0.37,2026-07-28
sm12-60,Swanna,Cosmic Eclipse,Rare,2019/11/01,tcgplayer,normal,0.28,,,,2026-07-28
sm12-60,Swanna,Cosmic Eclipse,Rare,2019/11/01,tcgplayer,reverseHolofoil,0.51,,,,2026-07-28
sm12-60,Swanna,Cosmic Eclipse,Rare,2019/11/01,cardmarket,normal,0.24,0.29,0.23,0.19,2026-07-28
ex9-57,Numel,Emerald,Common,2005/05/01,tcgplayer,normal,1.13,,,,2026-07-28
ex9-57,Numel,Emerald,Common,2005/05/01,tcgplayer,reverseHolofoil,60.45,,,,2026-07-28
ex9-57,Numel,Emerald,Common,2005/05/01,cardmarket,normal,0.34,0.2,0.47,0.41,2026-07-28
sm9-60,Tentacool,Team Up,Common,2019/02/01,tcgplayer,normal,0.18,,,,2026-07-28
sm9-60,Tentacool,Team Up,Common,2019/02/01,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm9-60,Tentacool,Team Up,Common,2019/02/01,cardmarket,normal,0.08,0.1,0.06,0.07,2026-07-28
base5-53,Dratini,Team Rocket,Common,2000/04/24,tcgplayer,1stEdition,4.0,,,,2026-07-28
base5-53,Dratini,Team Rocket,Common,2000/04/24,tcgplayer,unlimited,1.36,,,,2026-07-28
base5-53,Dratini,Team Rocket,Common,2000/04/24,cardmarket,normal,1.18,0.52,1.23,1.33,2026-07-28
xy9-50,Drowzee,BREAKpoint,Common,2016/02/03,tcgplayer,normal,0.06,,,,2026-07-28
xy9-50,Drowzee,BREAKpoint,Common,2016/02/03,tcgplayer,reverseHolofoil,0.42,,,,2026-07-28
xy9-50,Drowzee,BREAKpoint,Common,2016/02/03,cardmarket,normal,0.05,0.05,0.06,0.08,2026-07-28
hgss2-57,Onix,HS—Unleashed,Common,2010/05/12,tcgplayer,normal,0.29,,,,2026-07-28
hgss2-57,Onix,HS—Unleashed,Common,2010/05/12,tcgplayer,reverseHolofoil,2.19,,,,2026-07-28
hgss2-57,Onix,HS—Unleashed,Common,2010/05/12,cardmarket,normal,0.1,0.02,0.1,0.17,2026-07-28
xy5-59,Electrike,Primal Clash,Common,2015/02/04,tcgplayer,normal,0.2,,,,2026-07-28
xy5-59,Electrike,Primal Clash,Common,2015/02/04,tcgplayer,reverseHolofoil,0.6,,,,2026-07-28
xy5-59,Electrike,Primal Clash,Common,2015/02/04,cardmarket,normal,0.13,0.02,0.2,0.11,2026-07-28
dp1-60,Rhydon,Diamond & Pearl,Uncommon,2007/05/01,tcgplayer,normal,0.64,,,,2026-07-28
dp1-60,Rhydon,Diamond & Pearl,Uncommon,2007/05/01,tcgplayer,reverseHolofoil,3.34,,,,2026-07-28
dp1-60,Rhydon,Diamond & Pearl,Uncommon,2007/05/01,cardmarket,normal,0.51,0.35,0.61,0.32,2026-07-28
dp6-54,Exeggutor,Legends Awakened,Uncommon,2008/08/01,tcgplayer,normal,0.49,,,,2026-07-28
dp6-54,Exeggutor,Legends Awakened,Uncommon,2008/08/01,tcgplayer,reverseHolofoil,2.2,,,,2026-07-28
dp6-54,Exeggutor,Legends Awakened,Uncommon,2008/08/01,cardmarket,normal,0.43,0.3,0.31,0.39,2026-07-28
xy7-59,Sliggoo,Ancient Origins,Uncommon,2015/08/12,tcgplayer,normal,0.23,,,,2026-07-28
xy7-59,Sliggoo,Ancient Origins,Uncommon,2015/08/12,tcgplayer,reverseHolofoil,0.63,,,,2026-07-28
xy7-59,Sliggoo,Ancient Origins,Uncommon,2015/08/12,cardmarket,normal,0.1,0.15,0.13,0.19,2026-07-28
sm35-48,Purrloin,Shining Legends,Common,2017/10/06,tcgplayer,normal,0.19,,,,2026-07-28
sm35-48,Purrloin,Shining Legends,Common,2017/10/06,tcgplayer,reverseHolofoil,0.35,,,,2026-07-28
sm35-48,Purrloin,Shining Legends,Common,2017/10/06,cardmarket,normal,0.07,0.1,0.06,0.06,2026-07-28
xyp-XY48,Meowstic,XY Black Star Promos,Promo,2013/10/12,tcgplayer,holofoil,7.45,,,,2026-07-28
xyp-XY48,Meowstic,XY Black Star Promos,Promo,2013/10/12,cardmarket,normal,4.82,3.5,4.82,5.05,2026-07-28
sm115-58,Jessie & James,Hidden Fates,Rare Holo,2019/08/23,tcgplayer,holofoil,2.11,,,,2026-07-28
sm115-58,Jessie & James,Hidden Fates,Rare Holo,2019/08/23,tcgplayer,reverseHolofoil,4.01,,,,2026-07-28
sm115-58,Jessie & James,Hidden Fates,Rare Holo,2019/08/23,cardmarket,normal,0.65,0.37,0.9,0.79,2026-07-28
sm7-58,Swalot,Celestial Storm,Uncommon,2018/08/03,tcgplayer,normal,1.45,,,,2026-07-28
sm7-58,Swalot,Celestial Storm,Uncommon,2018/08/03,tcgplayer,reverseHolofoil,3.83,,,,2026-07-28
sm7-58,Swalot,Celestial Storm,Uncommon,2018/08/03,cardmarket,normal,0.4,0.28,0.46,0.36,2026-07-28
sm75-56,Swablu,Dragon Majesty,Common,2018/09/07,tcgplayer,normal,0.3,,,,2026-07-28
sm75-56,Swablu,Dragon Majesty,Common,2018/09/07,tcgplayer,reverseHolofoil,1.21,,,,2026-07-28
sm75-56,Swablu,Dragon Majesty,Common,2018/09/07,cardmarket,normal,0.24,1.0,0.23,0.18,2026-07-28
hgss1-64,Girafarig,HeartGold & SoulSilver,Common,2010/02/10,tcgplayer,normal,1.68,,,,2026-07-28
hgss1-64,Girafarig,HeartGold & SoulSilver,Common,2010/02/10,tcgplayer,reverseHolofoil,10.0,,,,2026-07-28
hgss1-64,Girafarig,HeartGold & SoulSilver,Common,2010/02/10,cardmarket,normal,0.17,0.06,0.17,0.22,2026-07-28
swsh4-54,Zebstrika,Vivid Voltage,Uncommon,2020/11/13,tcgplayer,normal,0.03,,,,2026-07-28
swsh4-54,Zebstrika,Vivid Voltage,Uncommon,2020/11/13,tcgplayer,reverseHolofoil,0.14,,,,2026-07-28
swsh4-54,Zebstrika,Vivid Voltage,Uncommon,2020/11/13,cardmarket,normal,0.04,0.02,0.03,0.04,2026-07-28
bw9-58,Nidoking,Plasma Freeze,Rare,2013/05/08,tcgplayer,normal,3.36,,,,2026-07-28
bw9-58,Nidoking,Plasma Freeze,Rare,2013/05/08,tcgplayer,reverseHolofoil,17.06,,,,2026-07-28
bw9-58,Nidoking,Plasma Freeze,Rare,2013/05/08,cardmarket,normal,1.57,4.0,1.88,1.41,2026-07-28
pl3-53,Carnivine,Supreme Victors,Uncommon,2009/08/19,tcgplayer,normal,0.45,,,,2026-07-28
pl3-53,Carnivine,Supreme Victors,Uncommon,2009/08/19,tcgplayer,reverseHolofoil,1.55,,,,2026-07-28
pl3-53,Carnivine,Supreme Victors,Uncommon,2009/08/19,cardmarket,normal,0.27,0.55,0.23,0.37,2026-07-28
ex3-58,Horsea,Dragon,Common,2003/11/24,tcgplayer,normal,0.63,,,,2026-07-28
ex3-58,Horsea,Dragon,Common,2003/11/24,tcgplayer,reverseHolofoil,30.99,,,,2026-07-28
ex3-58,Horsea,Dragon,Common,2003/11/24,cardmarket,normal,0.22,0.05,0.24,0.23,2026-07-28
g1-44,Graveler,Generations,Uncommon,2016/02/22,tcgplayer,normal,0.34,,,,2026-07-28
g1-44,Graveler,Generations,Uncommon,2016/02/22,tcgplayer,reverseHolofoil,0.53,,,,2026-07-28
g1-44,Graveler,Generations,Uncommon,2016/02/22,cardmarket,normal,0.22,0.3,0.21,0.17,2026-07-28
ex4-59,Team Magma's Aron,Team Magma vs Team Aqua,Common,2004/03/01,tcgplayer,normal,1.21,,,,2026-07-28
ex4-59,Team Magma's Aron,Team Magma vs Team Aqua,Common,2004/03/01,tcgplayer,reverseHolofoil,15.66,,,,2026-07-28
ex4-59,Team Magma's Aron,Team Magma vs Team Aqua,Common,2004/03/01,cardmarket,normal,0.56,0.08,0.63,0.39,2026-07-28
xy6-55,Bagon,Roaring Skies,Common,2015/05/06,tcgplayer,normal,0.18,,,,2026-07-28
xy6-55,Bagon,Roaring Skies,Common,2015/05/06,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
xy6-55,Bagon,Roaring Skies,Common,2015/05/06,cardmarket,normal,0.08,0.02,0.09,0.08,2026-07-28
ex6-54,Bulbasaur,FireRed & LeafGreen,Common,2004/09/01,tcgplayer,normal,15.93,,,,2026-07-28
ex6-54,Bulbasaur,FireRed & LeafGreen,Common,2004/09/01,tcgplayer,reverseHolofoil,137.5,,,,2026-07-28
ex6-54,Bulbasaur,FireRed & LeafGreen,Common,2004/09/01,cardmarket,normal,2.4,0.85,2.56,3.02,2026-07-28
ex14-55,Lotad,Crystal Guardians,Common,2006/08/01,tcgplayer,normal,0.88,,,,2026-07-28
ex14-55,Lotad,Crystal Guardians,Common,2006/08/01,tcgplayer,reverseHolofoil,13.69,,,,2026-07-28
ex14-55,Lotad,Crystal Guardians,Common,2006/08/01,cardmarket,normal,0.23,0.04,0.2,0.31,2026-07-28
bw10-62,Bagon,Plasma Blast,Common,2013/08/14,tcgplayer,normal,0.39,,,,2026-07-28
bw10-62,Bagon,Plasma Blast,Common,2013/08/14,tcgplayer,reverseHolofoil,0.82,,,,2026-07-28
bw10-62,Bagon,Plasma Blast,Common,2013/08/14,cardmarket,normal,0.12,0.1,0.14,0.15,2026-07-28
dp2-52,Happiny,Mysterious Treasures,Uncommon,2007/08/01,tcgplayer,normal,8.17,,,,2026-07-28
dp2-52,Happiny,Mysterious Treasures,Uncommon,2007/08/01,tcgplayer,reverseHolofoil,24.98,,,,2026-07-28
dp2-52,Happiny,Mysterious Treasures,Uncommon,2007/08/01,cardmarket,normal,0.66,0.39,0.83,0.76,2026-07-28
ecard1-50,Kingler,Expedition Base Set,Rare,2002/09/15,tcgplayer,normal,7.9,,,,2026-07-28
ecard1-50,Kingler,Expedition Base Set,Rare,2002/09/15,tcgplayer,reverseHolofoil,16.24,,,,2026-07-28
ecard1-50,Kingler,Expedition Base Set,Rare,2002/09/15,cardmarket,normal,4.6,10.0,4.96,3.86,2026-07-28
xy4-53,Poochyena,Phantom Forces,Common,2014/11/05,tcgplayer,normal,0.35,,,,2026-07-28
xy4-53,Poochyena,Phantom Forces,Common,2014/11/05,tcgplayer,reverseHolofoil,0.78,,,,2026-07-28
xy4-53,Poochyena,Phantom Forces,Common,2014/11/05,cardmarket,normal,0.6,0.07,0.31,0.36,2026-07-28
ex1-47,Vigoroth,Ruby & Sapphire,Uncommon,2003/07/01,tcgplayer,normal,1.42,,,,2026-07-28
ex1-47,Vigoroth,Ruby & Sapphire,Uncommon,2003/07/01,tcgplayer,reverseHolofoil,5.71,,,,2026-07-28
ex1-47,Vigoroth,Ruby & Sapphire,Uncommon,2003/07/01,cardmarket,normal,1.05,0.37,1.18,0.9,2026-07-28
swshp-SWSH050,Charizard V,SWSH Black Star Promos,Promo,2019/11/15,tcgplayer,holofoil,11.68,,,,2026-07-28
swshp-SWSH050,Charizard V,SWSH Black Star Promos,Promo,2019/11/15,cardmarket,normal,10.84,10.98,15.53,12.87,2026-07-28
dp4-51,Relicanth,Great Encounters,Uncommon,2008/02/01,tcgplayer,normal,0.72,,,,2026-07-28
dp4-51,Relicanth,Great Encounters,Uncommon,2008/02/01,tcgplayer,reverseHolofoil,3.57,,,,2026-07-28
dp4-51,Relicanth,Great Encounters,Uncommon,2008/02/01,cardmarket,normal,0.19,0.15,0.12,0.18,2026-07-28
xy1-58,Diglett,XY,Common,2014/02/05,tcgplayer,normal,0.27,,,,2026-07-28
xy1-58,Diglett,XY,Common,2014/02/05,tcgplayer,reverseHolofoil,0.81,,,,2026-07-28
xy1-58,Diglett,XY,Common,2014/02/05,cardmarket,normal,0.1,0.12,0.11,0.09,2026-07-28
xy10-55,Umbreon-EX,Fates Collide,Rare Holo EX,2016/05/02,tcgplayer,holofoil,76.36,,,,2026-07-28
xy10-55,Umbreon-EX,Fates Collide,Rare Holo EX,2016/05/02,cardmarket,normal,69.09,19.0,86.75,43.14,2026-07-28
sm10-48,Goldeen,Unbroken Bonds,Common,2019/05/03,tcgplayer,normal,0.16,,,,2026-07-28
sm10-48,Goldeen,Unbroken Bonds,Common,2019/05/03,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm10-48,Goldeen,Unbroken Bonds,Common,2019/05/03,cardmarket,normal,0.06,0.05,0.07,0.08,2026-07-28
ex10-58,Gloom,Unseen Forces,Common,2005/08/01,tcgplayer,normal,0.82,,,,2026-07-28
ex10-58,Gloom,Unseen Forces,Common,2005/08/01,tcgplayer,reverseHolofoil,40.51,,,,2026-07-28
ex10-58,Gloom,Unseen Forces,Common,2005/08/01,cardmarket,normal,0.39,0.45,0.46,0.24,2026-07-28
ex5-50,Swalot,Hidden Legends,Uncommon,2004/06/01,tcgplayer,normal,8.18,,,,2026-07-28
ex5-50,Swalot,Hidden Legends,Uncommon,2004/06/01,tcgplayer,reverseHolofoil,15.58,,,,2026-07-28
ex5-50,Swalot,Hidden Legends,Uncommon,2004/06/01,cardmarket,normal,7.94,1.26,2.16,5.26,2026-07-28
bw3-53,Reuniclus,Noble Victories,Rare,2011/11/16,tcgplayer,normal,0.78,,,,2026-07-28
